txn_id,ts,store_id,product_sku,product_name,qty,amount_krw,payment_method,status
T105730,2026-05-12T17:47:26,GWJ-001,ETD-003,디어 달링 워터젤 틴트,2,18000,card,OK
T105731,2026-05-12T15:08:12,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T105732,2026-05-12T11:21:23,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,samsung_pay,OK
T105733,2026-05-12T19:27:28,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,cash,OK
T105734,2026-05-12T13:50:09,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,samsung_pay,OK
T105735,2026-05-12T18:25:23,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,2,96000,kakao_pay,OK
T105736,2026-05-12T21:44:40,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,card,OK
T105737,2026-05-12T10:18:23,GWJ-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,38000,kakao_pay,OK
T105738,2026-05-12T14:21:56,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,samsung_pay,OK
T105739,2026-05-12T21:27:35,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T105740,2026-05-12T18:55:48,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,0,naver_pay,PAYMENT_FAIL
T105741,2026-05-12T14:00:19,GWJ-001,ASR-002,설화수 윤조에센스 90ml,1,0,naver_pay,STOCK_SHORTAGE
T105742,2026-05-12T15:45:03,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,kakao_pay,OK
T105743,2026-05-12T21:43:30,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T105744,2026-05-12T16:14:14,GWJ-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,naver_pay,OK
T105745,2026-05-12T18:15:55,GWJ-001,INF-003,화산송이 모공 마스크 100ml,1,12000,naver_pay,OK
T105746,2026-05-12T17:56:33,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,card,OK
T105747,2026-05-12T22:02:23,GWJ-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,naver_pay,OK
T105748,2026-05-12T11:06:23,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,0,cash,POS_DOWN
T105749,2026-05-12T13:02:39,GWJ-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,samsung_pay,OK
T105750,2026-05-12T18:36:27,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,card,POS_DOWN
T105751,2026-05-12T18:56:15,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,samsung_pay,OK
T105752,2026-05-12T21:04:35,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T105753,2026-05-12T21:28:33,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,8000,cash,OK
T105754,2026-05-12T15:15:47,GWJ-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,samsung_pay,OK
T105755,2026-05-12T19:34:14,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,1,0,kakao_pay,STOCK_SHORTAGE
T105756,2026-05-12T12:49:25,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,cash,OK
T105757,2026-05-12T14:54:01,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T105758,2026-05-12T19:38:52,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,kakao_pay,OK
T105759,2026-05-12T17:43:44,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T105760,2026-05-12T13:36:10,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T105761,2026-05-12T14:16:24,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,naver_pay,OK
T105762,2026-05-12T18:21:15,GWJ-001,INF-003,화산송이 모공 마스크 100ml,2,24000,cash,OK
T105763,2026-05-12T15:41:09,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,0,samsung_pay,POS_DOWN
T105764,2026-05-12T18:50:50,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,naver_pay,OK
T105765,2026-05-12T19:17:49,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,naver_pay,OK
T105766,2026-05-12T10:57:07,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,3,54000,samsung_pay,OK
T105767,2026-05-12T17:50:09,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,samsung_pay,OK
T105768,2026-05-12T13:35:31,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,0,cash,PAYMENT_FAIL
T105769,2026-05-12T12:31:45,GWJ-001,ETD-006,픽싱 틴트 #장미,1,0,cash,PAYMENT_FAIL
T105770,2026-05-12T18:04:13,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,naver_pay,OK
T105771,2026-05-12T21:31:32,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,kakao_pay,OK
T105772,2026-05-12T14:24:43,GWJ-001,ASR-002,설화수 윤조에센스 90ml,2,290000,cash,OK
T105773,2026-05-12T18:41:52,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,36000,cash,OK
T105774,2026-05-12T16:35:43,GWJ-001,INF-001,그린티 씨드 세럼 80ml,1,35000,card,OK
T105775,2026-05-12T20:08:58,GWJ-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,cash,OK
T105776,2026-05-12T13:16:38,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T105777,2026-05-12T12:02:23,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,kakao_pay,OK
T105778,2026-05-12T12:16:51,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,0,samsung_pay,PAYMENT_FAIL
T105779,2026-05-12T11:43:32,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,card,OK
T105780,2026-05-12T20:08:03,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,card,OK
T105781,2026-05-12T17:33:22,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,0,kakao_pay,POS_DOWN
T105782,2026-05-12T15:40:06,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,naver_pay,OK
T105783,2026-05-12T14:34:05,GWJ-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,samsung_pay,OK
T105784,2026-05-12T20:45:36,GWJ-001,ETD-005,수분 톤업 베이스 핑크,2,32000,cash,OK
T105785,2026-05-12T15:13:11,GWJ-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,card,OK
T105786,2026-05-12T19:08:13,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,0,card,POS_DOWN
T105787,2026-05-12T21:47:51,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,0,cash,PAYMENT_FAIL
T105788,2026-05-12T10:23:09,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,6500,kakao_pay,OK
T105789,2026-05-12T16:53:41,GWJ-001,ASR-001,설화수 자음생크림 60ml,2,470000,cash,OK
T105790,2026-05-12T14:38:01,GWJ-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,2,76000,samsung_pay,OK
T105791,2026-05-12T14:39:27,GWJ-001,INF-004,노세범 미네랄 파우더 5g,3,24000,samsung_pay,OK
T105792,2026-05-12T14:32:52,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,card,OK
T105793,2026-05-12T18:30:46,GWJ-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,samsung_pay,OK
T105794,2026-05-12T10:04:00,GWJ-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T105795,2026-05-12T11:35:37,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,samsung_pay,OK
T105796,2026-05-12T20:07:18,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T105797,2026-05-12T13:05:39,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T105798,2026-05-12T12:27:26,GWJ-001,LNZ-006,이데알 블러 핏 파운데이션,1,0,samsung_pay,POS_DOWN
T105799,2026-05-12T12:05:57,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,3,84000,card,OK
T105800,2026-05-12T15:09:16,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,cash,OK
T105801,2026-05-12T16:08:57,GWJ-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,cash,OK
T105802,2026-05-12T19:09:29,GWJ-001,ATM-006,솝베리 클렌징 오일,1,0,kakao_pay,POS_DOWN
T105803,2026-05-12T21:54:53,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T105804,2026-05-12T10:37:00,GWJ-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,1,0,card,PAYMENT_FAIL
T105805,2026-05-12T22:05:44,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,naver_pay,OK
T105806,2026-05-12T12:11:15,GWJ-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,samsung_pay,OK
T105807,2026-05-12T19:58:14,GWJ-001,INF-001,그린티 씨드 세럼 80ml,1,35000,naver_pay,OK
T105808,2026-05-12T13:37:44,GWJ-001,LNZ-005,크림 스킨 토너 앤 모이스처라이저,3,114000,cash,OK
T105809,2026-05-12T14:52:03,GWJ-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,samsung_pay,OK
T105810,2026-05-12T20:45:33,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,cash,OK
T105811,2026-05-12T18:26:47,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T105812,2026-05-12T19:36:01,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T105813,2026-05-12T14:19:34,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,card,OK
T105814,2026-05-12T17:12:18,GWJ-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,samsung_pay,OK
T105815,2026-05-12T22:12:48,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,kakao_pay,OK
T105816,2026-05-12T18:12:29,GWJ-001,ATM-005,립 페인트 매트 #누드코랄,2,0,naver_pay,POS_DOWN
T105817,2026-05-12T21:07:25,GWJ-001,ASR-001,설화수 자음생크림 60ml,3,705000,cash,OK
T105818,2026-05-12T10:41:09,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,0,kakao_pay,POS_DOWN
T105819,2026-05-12T15:07:52,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,naver_pay,OK
T105820,2026-05-12T12:57:43,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,naver_pay,OK
T105821,2026-05-12T19:05:28,GWJ-001,ATM-003,허니 콜라겐 마스크 5매,2,19000,cash,OK
T105822,2026-05-12T17:29:24,GWJ-001,ATM-002,이데알 글로우 비비크림,1,0,naver_pay,POS_DOWN
T105823,2026-05-12T11:47:15,GWJ-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,card,OK
T105824,2026-05-12T22:43:22,GWJ-001,ATM-006,솝베리 클렌징 오일,1,19000,card,OK
T105825,2026-05-12T19:38:49,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T105826,2026-05-12T16:13:56,GWJ-001,ETD-001,비비 매직 파운데이션 SPF50,1,18000,naver_pay,OK
T105827,2026-05-12T17:52:16,GWJ-001,ATM-006,솝베리 클렌징 오일,1,19000,kakao_pay,OK
T105828,2026-05-12T21:55:22,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,naver_pay,OK
T105829,2026-05-12T12:53:23,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,cash,OK
T105830,2026-05-12T20:00:36,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,cash,OK
T105831,2026-05-12T17:41:20,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,samsung_pay,OK
T105832,2026-05-12T16:37:42,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,0,samsung_pay,POS_DOWN
T105833,2026-05-12T22:53:40,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,card,OK
T105834,2026-05-12T11:27:32,GWJ-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,2,76000,card,OK
T105835,2026-05-12T22:56:50,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,0,card,POS_DOWN
T105836,2026-05-12T17:54:36,GWJ-001,INF-001,그린티 씨드 세럼 80ml,2,0,cash,PAYMENT_FAIL
T105837,2026-05-12T10:55:12,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,6500,samsung_pay,OK
T105838,2026-05-12T17:22:59,GWJ-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,2,76000,naver_pay,OK
T105839,2026-05-12T16:52:31,GWJ-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,0,kakao_pay,POS_DOWN
T105840,2026-05-12T18:29:08,GWJ-001,ATM-005,립 페인트 매트 #누드코랄,1,0,card,TERMINAL_TIMEOUT
T105841,2026-05-12T11:21:27,GWJ-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,cash,OK
T105842,2026-05-12T14:01:31,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,naver_pay,OK
T105843,2026-05-12T14:44:51,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,samsung_pay,OK
T105844,2026-05-12T12:22:55,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,2,0,samsung_pay,TERMINAL_TIMEOUT
T105845,2026-05-12T14:15:54,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T105846,2026-05-12T19:46:33,GWJ-001,ASR-002,설화수 윤조에센스 90ml,1,145000,card,OK
T105847,2026-05-12T10:22:06,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,1,28000,naver_pay,OK
T105848,2026-05-12T15:30:12,GWJ-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T105849,2026-05-12T16:31:16,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T105850,2026-05-12T16:15:23,GWJ-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,3,114000,kakao_pay,OK
T105851,2026-05-12T18:19:13,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,naver_pay,OK
T105852,2026-05-12T17:48:07,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T105853,2026-05-12T17:03:44,GWJ-001,ETD-001,비비 매직 파운데이션 SPF50,2,36000,naver_pay,OK
T105854,2026-05-12T11:24:51,GWJ-001,ETD-004,드로잉 아이브로우 자동연필,1,0,cash,STOCK_SHORTAGE
T105855,2026-05-12T21:36:12,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,samsung_pay,OK
T105856,2026-05-12T18:15:48,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,kakao_pay,OK
T105857,2026-05-12T18:33:08,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T105858,2026-05-12T15:15:21,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,samsung_pay,OK
T105859,2026-05-12T10:38:43,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T105860,2026-05-12T16:07:07,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,naver_pay,OK
T105861,2026-05-12T12:47:23,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T105862,2026-05-12T19:08:37,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,1,24000,naver_pay,OK
T105863,2026-05-12T15:57:59,GWJ-001,INF-001,그린티 씨드 세럼 80ml,1,35000,kakao_pay,OK
T105864,2026-05-12T18:51:54,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,card,OK
T105865,2026-05-12T14:30:44,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,naver_pay,OK
T105866,2026-05-12T11:19:13,GWJ-001,INF-003,화산송이 모공 마스크 100ml,2,24000,samsung_pay,OK
T105867,2026-05-12T14:20:13,GWJ-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,card,OK
T105868,2026-05-12T10:21:31,GWJ-001,LNZ-006,이데알 블러 핏 파운데이션,1,38000,cash,OK
T105869,2026-05-12T12:39:17,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T105870,2026-05-12T17:54:23,GWJ-001,ETD-003,디어 달링 워터젤 틴트,1,9000,samsung_pay,OK
T105871,2026-05-12T20:16:12,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,cash,OK
T105872,2026-05-12T20:50:29,GWJ-001,INF-001,그린티 씨드 세럼 80ml,2,70000,kakao_pay,OK
T105873,2026-05-12T09:36:48,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,kakao_pay,OK
T105874,2026-05-12T13:06:03,GWJ-001,ASR-002,설화수 윤조에센스 90ml,1,0,samsung_pay,POS_DOWN
T105875,2026-05-12T20:49:47,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,kakao_pay,OK
T105876,2026-05-12T13:37:09,GWJ-001,INF-004,노세범 미네랄 파우더 5g,2,0,naver_pay,POS_DOWN
T105877,2026-05-12T19:32:34,GWJ-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,naver_pay,OK
T105878,2026-05-12T18:13:09,GWJ-001,ASR-001,설화수 자음생크림 60ml,2,470000,samsung_pay,OK
T105879,2026-05-12T14:20:13,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,card,OK
T105880,2026-05-12T11:20:45,GWJ-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,cash,OK
T105881,2026-05-12T14:03:41,GWJ-001,INF-003,화산송이 모공 마스크 100ml,2,24000,kakao_pay,OK
T105882,2026-05-12T20:56:43,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,kakao_pay,OK
T105883,2026-05-12T21:18:26,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,card,OK
T105884,2026-05-12T20:21:45,GWJ-001,LNZ-003,퍼펙트 리뉴 리제너레이터 75ml,1,78000,samsung_pay,OK
T105885,2026-05-12T12:15:36,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T105886,2026-05-12T19:15:42,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,1,42000,card,OK
T105887,2026-05-12T21:51:39,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,cash,OK
T105888,2026-05-12T18:46:42,GWJ-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,samsung_pay,OK
T105889,2026-05-12T21:33:54,GWJ-001,INF-003,화산송이 모공 마스크 100ml,1,12000,kakao_pay,OK
T105890,2026-05-12T11:12:21,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,6500,card,OK
T105891,2026-05-12T19:00:58,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,cash,OK
T105892,2026-05-12T14:04:24,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,cash,OK
T105893,2026-05-12T13:53:05,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T105894,2026-05-12T11:13:43,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,card,OK
T105895,2026-05-12T12:21:38,GWJ-001,ASR-002,설화수 윤조에센스 90ml,2,290000,cash,OK
T105896,2026-05-12T18:56:20,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,card,OK
T105897,2026-05-12T18:46:30,GWJ-001,ETD-006,픽싱 틴트 #장미,1,0,kakao_pay,PAYMENT_FAIL
T105898,2026-05-12T12:51:19,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,0,naver_pay,STOCK_SHORTAGE
T105899,2026-05-12T20:41:43,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,8000,naver_pay,OK
T105900,2026-05-12T21:17:32,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,8000,card,OK
T105901,2026-05-12T13:32:23,GWJ-001,ATM-005,립 페인트 매트 #누드코랄,1,12000,naver_pay,OK
T105902,2026-05-12T12:07:18,GWJ-001,ASR-004,헤라 루즈 홀릭 매트 #로지누드,1,38000,card,OK
T105903,2026-05-12T21:53:10,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,-78000,kakao_pay,REFUND
T105904,2026-05-12T20:09:03,GWJ-001,ATM-002,이데알 글로우 비비크림,2,50000,kakao_pay,OK
T105905,2026-05-12T15:32:32,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,kakao_pay,OK
T105906,2026-05-12T17:44:34,GWJ-001,INF-005,마이립밤 코코넛 3.5g,1,6500,naver_pay,OK
T105907,2026-05-12T12:42:24,GWJ-001,ETD-003,디어 달링 워터젤 틴트,2,18000,naver_pay,OK
T105908,2026-05-12T21:58:26,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,3,126000,naver_pay,OK
T105909,2026-05-12T11:58:20,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T105910,2026-05-12T18:57:06,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,8000,samsung_pay,OK
T105911,2026-05-12T13:22:25,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,2,156000,samsung_pay,OK
T105912,2026-05-12T13:34:16,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,0,samsung_pay,POS_DOWN
T105913,2026-05-12T12:46:56,GWJ-001,ATM-006,솝베리 클렌징 오일,2,38000,cash,OK
T105914,2026-05-12T16:05:40,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,3,72000,samsung_pay,OK
T105915,2026-05-12T14:59:53,GWJ-001,ASR-001,설화수 자음생크림 60ml,2,470000,naver_pay,OK
T105916,2026-05-12T15:51:02,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,kakao_pay,OK
T105917,2026-05-12T19:39:58,GWJ-001,ATM-006,솝베리 클렌징 오일,1,19000,naver_pay,OK
T105918,2026-05-12T19:31:40,GWJ-001,ATM-005,립 페인트 매트 #누드코랄,2,24000,cash,OK
T105919,2026-05-12T21:19:03,GWJ-001,ETD-006,픽싱 틴트 #장미,1,14000,cash,OK
T105920,2026-05-12T16:08:04,GWJ-001,INF-002,레티놀 시카 흔적 앰플 30ml,1,42000,kakao_pay,OK
T105921,2026-05-12T20:03:01,GWJ-001,LNZ-002,립 슬리핑 마스크 베리 20g,2,48000,kakao_pay,OK
T105922,2026-05-12T20:01:44,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,2,36000,cash,OK
T105923,2026-05-12T21:09:18,GWJ-001,ASR-002,설화수 윤조에센스 90ml,1,145000,kakao_pay,OK
T105924,2026-05-12T13:27:22,GWJ-001,LNZ-004,네오 쿠션 매트 15g 21호,2,84000,naver_pay,OK
T105925,2026-05-12T17:13:37,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,samsung_pay,OK
T105926,2026-05-12T17:20:44,GWJ-001,INF-006,그린티 클렌징 폼 150ml,1,11000,naver_pay,OK
T105927,2026-05-12T12:59:32,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,samsung_pay,OK
T105928,2026-05-12T21:40:10,GWJ-001,ASR-001,설화수 자음생크림 60ml,2,470000,cash,OK
T105929,2026-05-12T17:30:56,GWJ-001,ATM-006,솝베리 클렌징 오일,2,38000,samsung_pay,OK
T105930,2026-05-12T14:58:29,GWJ-001,ASR-001,설화수 자음생크림 60ml,1,0,naver_pay,PAYMENT_FAIL
T105931,2026-05-12T17:37:15,GWJ-001,INF-003,화산송이 모공 마스크 100ml,2,24000,naver_pay,OK
T105932,2026-05-12T17:43:05,GWJ-001,ATM-003,허니 콜라겐 마스크 5매,1,9500,cash,OK
T105933,2026-05-12T19:22:00,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,card,OK
T105934,2026-05-12T16:23:00,GWJ-001,ATM-006,솝베리 클렌징 오일,1,19000,kakao_pay,OK
T105935,2026-05-12T17:42:36,GWJ-001,ATM-002,이데알 글로우 비비크림,1,25000,samsung_pay,OK
T105936,2026-05-12T19:29:24,GWJ-001,ETD-005,수분 톤업 베이스 핑크,1,16000,samsung_pay,OK
T105937,2026-05-12T19:15:34,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,1,18000,naver_pay,OK
T105938,2026-05-12T14:39:49,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,kakao_pay,OK
T105939,2026-05-12T13:10:10,GWJ-001,ASR-005,아이오페 더마 리페어 크림 50ml,1,88000,card,OK
T105940,2026-05-12T12:54:52,GWJ-001,LNZ-001,워터뱅크 블루 하이알루로닉 세럼,1,48000,naver_pay,OK
T105941,2026-05-12T10:18:06,GWJ-001,ATM-001,그린에디션 세럼인 토너 200ml,1,22000,kakao_pay,OK
T105942,2026-05-12T11:47:45,GWJ-001,ASR-006,마몽드 로즈 워터 토너 250ml,2,0,cash,POS_DOWN
T105943,2026-05-12T16:21:06,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,cash,OK
T105944,2026-05-12T13:48:22,GWJ-001,ATM-006,솝베리 클렌징 오일,1,19000,kakao_pay,OK
T105945,2026-05-12T19:16:04,GWJ-001,ETD-004,드로잉 아이브로우 자동연필,1,4500,samsung_pay,OK
T105946,2026-05-12T12:16:08,GWJ-001,ETD-002,플레이 컬러 아이즈 #체리블라썸,2,56000,naver_pay,OK
T105947,2026-05-12T19:29:55,GWJ-001,INF-002,레티놀 시카 흔적 앰플 30ml,3,126000,samsung_pay,OK
T105948,2026-05-12T13:52:34,GWJ-001,INF-004,노세범 미네랄 파우더 5g,1,0,card,STOCK_SHORTAGE
T105949,2026-05-12T20:55:33,GWJ-001,ASR-003,헤라 블랙쿠션 15g 21호,1,78000,samsung_pay,OK
T105950,2026-05-12T14:55:19,GWJ-001,ATM-004,쥬얼링 아이즈 #피치블라썸,1,18000,kakao_pay,OK
T105951,2026-05-12T20:52:07,GWJ-001,INF-003,화산송이 모공 마스크 100ml,2,24000,kakao_pay,OK
